acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.879,['于璇'],0.397,157080,0.117,0,2NPTARFe0d8T9ccIhRilUQ,0,0,0.0617,-18.532,1,你說你愛我,25,1964-06-21,0.0631,82.162,0.44,1964
0.79,['Stonewall Jackson'],0.711,147413,0.341,0,2TbXESzuF2tRsG4DrQJVvF,2.22E-06,6,0.156,-12.434,1,State Side,18,1964,0.0322,116.276,0.535,1964
0.915,['Judy Garland'],0.262,230147,0.196,0,2X5QhYPWxoSiIHsVcv2zqE,0,0,0.735,-17.83,0,Smile - Live,15,1964-01-01,0.0534,83.93,0.181,1964
0.779,['The Intruders'],0.616,175440,0.646,0,38aDhFXYOJ5ObyjyBPqhMX,0,4,0.298,-6.244,0,A Love That's Real,15,1964,0.0342,113.93,0.767,1964
0.731,['Eddy Arnold'],0.373,152373,0.28,0,3ng3Z5GEaEJLT3tzRJQMsu,4.34E-06,0,0.181,-12.833,1,Laughing on the Outside (Crying on the Inside),19,1964-05-30,0.0278,86.442,0.559,1964
0.059,['The Beach Boys'],0.223,180240,0.808,0,3rdNiA7OhdEds0Re9INTJg,0.000122,2,0.339,-5.335,1,The Little Old Lady From Pasadena - Live / 2001 Remastered,17,1964-10-19,0.0364,171.763,0.904,1964
0.784,['Bill Cosby'],0.508,80640,0.67,0,3wmInLx2NVkEoQzCxpVZs5,0,6,0.865,-13.764,1,Street Football,16,1964,0.908,107.684,0.574,1964
0.0145,['The Rolling Stones'],0.887,156133,0.555,0,4jTSdsKrfzBtJhBAlFwKbB,0.00612,4,0.0584,-10.788,0,I'm A King Bee,21,1964-05-30,0.0643,105.415,0.889,1964
0.308,['The Valentinos'],0.767,150213,0.844,0,4n0HE2xIpVLuFvE8AnmLmH,0,5,0.0788,-7.181,1,I've Got Love For You,17,1964-01-01,0.0399,126.038,0.851,1964
0.972,['Dean Martin'],0.415,176653,0.0434,0,4rQ3KKrAh6frjDEqs5UiYh,0,5,0.094,-17.96,0,Smile,22,1964,0.0408,76.526,0.139,1964
0.776,['John Coltrane Quartet'],0.473,443200,0.454,0,57QRhtr9t1ZJug8HFygb3g,0.859,0,0.111,-16.715,0,The Drum Thing,21,1964-01-01,0.0499,114.462,0.387,1964
0.754,['Fess Parker'],0.536,89267,0.549,0,5CAmYDGe5apq1Klnn3Ymrk,0.00251,5,0.242,-11.256,1,Jim Bowie,16,1964,0.0682,124.813,0.91,1964
0.372,['Muddy Waters'],0.422,169533,0.616,0,5JoNCSJaHppA9EXDhYHmIY,0,10,0.25,-9.095,0,Short Dress Woman,22,1964-04-05,0.057,201.687,0.813,1964
0.947,['Sonny Chillingworth'],0.668,107747,0.227,0,5MhLes7onCjPFC9O8CRSxQ,0.851,7,0.119,-14.255,1,Key Kaholo,17,1964-12-16,0.0393,139.611,0.448,1964
0.874,['Aretha Franklin'],0.616,156640,0.292,0,5sCeVPds7ya9fgORKzKV9x,0,5,0.13,-11.769,1,You'll Lose a Good Thing,20,1964,0.033,95.391,0.57,1964
0.639,['Herbie Hancock'],0.477,457067,0.76,0,6Gg1kwVMZtJ0nwoXlBB3Pm,2.71E-05,5,0.307,-6.58,0,One Finger Snap - Alternate Take / Remastered 1999 / Rudy Van Gelder Edition,22,1964-06-17,0.0484,129.979,0.661,1964
0.8,['McCoy Tyner'],0.601,212333,0.458,0,6XeQme67tTNo8SG1jNAMrz,0.0221,10,0.096,-13.343,0,Caravan,16,1964-01-01,0.058,120.314,0.786,1964
0.946,['Johnny Cash'],0.521,234280,0.302,0,6fPbjm1N9Zdb9n7tUkBRwc,1.56E-06,9,0.113,-14.032,1,The Talking Leaves,20,1964-10-01,0.0694,109.077,0.399,1964
0.811,['于璇'],0.492,208907,0.196,0,6v3HnFA1TiZsApwdsgsnY5,2.92E-05,2,0.113,-17.218,1,毋忘我,25,1964-06-29,0.0388,115.894,0.52,1964
0.929,['Elvis Presley'],0.644,120773,0.213,0,7C9EO7BxsfcYlkAODNKdiZ,6.95E-05,7,0.128,-16.737,1,"Big Love, Big Heartache",23,1964-10-19,0.0411,118.325,0.452,1964
0.905,['于璇'],0.396,230053,0.068,0,7q0PqWkysQPlwMZ5w6d0cq,0,2,0.0914,-19.121,1,相見不如不見(相思淚),25,1964-06-21,0.049,82.771,0.511,1964
0.669,['Lesley Gore'],0.299,160000,0.394,0,05VKlP9ho9Pd1RqjNQQ8Bd,2.79E-06,3,0.199,-10.142,0,I Don't Wanna Be A Loser,21,1964-04-01,0.0294,183.434,0.614,1964
0.758,['Nat King Cole'],0.272,169760,0.193,0,0TRQeUKT5X3gWA4LUZsrvc,0,7,0.409,-15.916,1,You're My Everything,21,1964-01-01,0.0293,76.621,0.202,1964
0.976,['Dean Martin'],0.472,182653,0.0314,0,0j3ideT0tRuIyRhOOUQjYa,1.46E-05,7,0.15,-18.006,1,Fools Rush In,21,1964,0.0364,135.555,0.194,1964
0.792,['Dionne Warwick'],0.294,188693,0.305,0,0p1U59WIkgZAhoASWGKOIs,0.00154,5,0.123,-10.229,1,A House Is Not a Home - French & English,22,1964,0.0347,71.868,0.272,1964
0.0213,['The Kinks'],0.562,127893,0.878,0,1JcWPQKBPmdx1KvkxIzkIN,0,5,0.369,-4.146,1,Too Much Monkey Business - Alternate Take,23,1964-10-02,0.147,117.194,0.958,1964
0.684,['Dexter Gordon'],0.473,394080,0.578,0,1PiW5cq6ReVpNbSGMw2x1o,3.64E-06,5,0.0822,-8.547,0,You Stepped Out Of A Dream - Remastered,21,1964,0.0569,92.858,0.68,1964
0.819,['Dean Martin'],0.43,167827,0.398,0,1WKMAaCkDKt4SUqn7BRQ3G,0,3,0.468,-12.134,1,We'll Sing in the Sunshine,20,1964,0.0384,118.836,0.514,1964
0.836,"['Eydie Gormé', 'Los Panchos']",0.619,167267,0.335,0,1qGFFOWexpJEYWxkEDExWf,1.19E-06,8,0.132,-13.9,1,Sabor a Mi,15,1964,0.0407,97.11,0.643,1964
0.764,['Buffy Sainte-Marie'],0.479,171000,0.176,0,1vJImp4pLf2lEjr2DwiBdW,0,9,0.0936,-14.906,1,Now That The Buffalo's Gone,21,1964,0.0447,149.796,0.498,1964
0.954,['Nina Simone'],0.453,380747,0.0807,0,2Cxq5XVI5xvfGBmmiYZZ67,0.00607,7,0.694,-21.682,1,"Plain Gold Ring - Live At Carnegie Hall, New York, 1964",23,1964-01-01,0.0476,142.924,0.348,1964
0.76,['Irma Thomas'],0.489,177360,0.304,0,2NGhxFgoglAuUq32spnPdM,4.45E-05,8,0.545,-13.393,1,Without Love There Is Nothing,21,1964,0.0289,112.081,0.498,1964
0.961,['Dock Boggs'],0.571,235387,0.203,0,2srxx9rYIYBDWYIwwcwC9T,0,1,0.105,-9.78,1,Country Blues,18,1964-01-01,0.0338,110.669,0.636,1964
0.926,['Frank Sinatra'],0.356,162320,0.0983,0,33mjI72Qg22K9FqAJVftF1,1.4E-05,8,0.123,-19.717,1,Dear Heart,19,1964-11,0.0291,85.909,0.23,1964
0.959,"['The Dubliners', 'Luke Kelly']",0.494,214147,0.477,0,4Mqopa7e6hoIuBwo2wfnK5,0.00488,4,0.693,-10.48,1,The Nightingale - Live,30,1964-01-01,0.0352,142.829,0.791,1964
0.566,['Little Richard'],0.463,140733,0.955,0,4jY8OACS2PMNFEAd8mMAPu,0.00594,5,0.254,-2.647,1,Money Honey,20,1964-08,0.0612,85.532,0.968,1964
0.216,['The Beach Boys'],0.516,92733,0.797,0,5W6NMQ8j1cdzjDQTm4kvJi,0.000168,8,0.0515,-8.242,1,Pom Pom Play Girl - Remastered 2001,20,1964-03-02,0.0331,152.007,0.968,1964
0.796,['Los Tres Reyes'],0.779,144120,0.331,0,5kX3aJymaoluG4md0BF3wq,8.71E-05,2,0.198,-13.797,1,Sin Ti,26,1964-10-11,0.0444,96.432,0.597,1964
0.948,['Grant Green'],0.465,526253,0.439,0,5qtYAfPqVUX67HUFIQ9BTA,0.012,5,0.163,-12.191,0,I Wish You Love - Rudy Van Gelder Edition / Remastered 2009,19,1964,0.0569,92.293,0.59,1964
0.756,['Bobby Vinton'],0.347,168867,0.413,0,68ahS1wpilOFEuCPwy30A3,0,9,0.0667,-7.918,1,Unchained Melody,22,1964,0.0302,108.252,0.374,1964
0.702,['Lefty Frizzell'],0.702,164947,0.272,0,6H7ufh63VpnXg7eFYssLTU,0.0108,6,0.0827,-15.695,1,Preparations to Be Blue,19,1964,0.0337,109.223,0.566,1964
0.596,['The Beach Boys'],0.555,211560,0.3,0,6L1PUtG3JcH80oWSD9H8DO,0,10,0.661,-12.495,0,"""Cassius"" Love Vs. ""Sonny"" Wilson - Remastered 2001",19,1964-03-02,0.25,149.984,0.487,1964
0.777,['Nancy Wilson'],0.246,127480,0.58,0,7KRxG4R02A28812ptJt6aR,0,8,0.333,-8.174,1,The Grass Is Greener,21,1964-01-01,0.0538,183.772,0.756,1964
0.978,['Dean Martin'],0.466,162547,0.0191,0,7n9gA9k1y8cPQLNxXBQz75,2.78E-05,0,0.139,-17.221,0,My Melancholy Baby,20,1964,0.0388,127.514,0.145,1964
0.603,['Little Richard'],0.456,138600,0.978,0,04MBpquorLx7C3ad1hBJ8G,0.0498,0,0.164,-4.02,1,Hound Dog,20,1964-08,0.061,91.136,0.949,1964
0.811,['Tom Paxton'],0.834,104373,0.54,0,0Eh8BxmCBgHGrhYOwyDKx6,4.94E-05,2,0.25,-6.981,1,What Did You Learn in School Today?,20,1964,0.0342,123.118,0.863,1964
0.892,['Doris Day'],0.243,171400,0.336,0,0od9zbD6Bcc8b7dCMRFWBZ,4.86E-05,2,0.131,-9.812,0,The Christmas Waltz,22,1964-09-14,0.0282,89.158,0.238,1964
0.91,"['Georges Bizet', 'Maria Callas', 'Nicolai Gedda', 'Choeurs Rene Duclos', ""Choeurs D'Enfants Jean Pesneaud"", ""Orchestre de l'Opéra National de Paris"", 'Georges Prêtre', ""Orchestre du Théâtre National de l'Opéra Paris"", 'Paris Opera Orchestra']",0.272,87747,0.126,0,1WUt8SY17zIL49TxENehP5,0.000272,9,0.125,-20.155,0,"Carmen (1997 - Remaster), Act I: Carmen! sur tes pas",30,1964,0.0468,83.731,0.122,1964
0.483,['Little Richard'],0.45,189533,0.745,0,1o0O5yCxpNYgLeKqDJULfL,0.00698,0,0.454,-4.188,1,Going Home Tomorrow,19,1964-08,0.0419,104.759,0.71,1964
0.935,['André Previn'],0.648,84333,0.0833,0,2RBD3eCh8BlTeCaLlQ2NeR,0,6,0.2,-18.338,0,Servants' Chorus* - Voice,20,1964,0.0507,54.164,0.468,1964
0.829,['Lesley Gore'],0.482,142000,0.531,0,2ThzIasRIlhGRD2zgePQ4q,1.83E-05,7,0.176,-9.601,1,Boys,20,1964-04-01,0.0354,138.423,0.691,1964
0.88,['Jimmy Durante'],0.354,185813,0.319,0,2tbqFjZSKOtHfOJrjraseo,0.000253,2,0.169,-11.934,1,"Hello, Young Lovers (From the 1951 Broadway Production of ""The King and I"")",21,1964,0.038,77.321,0.215,1964
0.661,['Chuck Berry'],0.623,129840,0.44,0,3TuiKidTSxOK2bk9RPhrpN,0,0,0.108,-12.381,1,You Two,24,1964-11-01,0.0337,140.976,0.783,1964
0.825,['Nina Simone'],0.265,178240,0.318,0,3fL5zqoT6HyetCwbqT7rre,0,5,0.209,-13.03,1,Our Love (Will See Us Through),23,1964-11-01,0.0301,154.273,0.286,1964
0.731,['Louis Armstrong'],0.672,154088,0.528,0,3nMEiXW4juvXraSS7no0Qh,0.00661,0,0.0398,-9.258,1,Hey Look Me Over,24,1964-10-25,0.158,110.735,0.8,1964
0.659,['Elvis Presley'],0.643,140107,0.593,0,3tvNBztIpKdWnjVVLu7ind,0.0592,5,0.156,-12.24,1,(It's A) Long Lonely Highway,23,1964-04-01,0.0864,127.274,0.921,1964
0.817,"['Dean Martin', 'Ron Furmanek', 'Sweet']",0.29,155853,0.259,0,49UEuxlw7gxACGEEg4EwNP,0,0,0.0982,-14.376,1,"Love Me, Love Me",21,1964,0.0283,166.339,0.672,1964
0.767,['Bert Kaempfert'],0.421,177560,0.361,0,4WG40Rn4T2tRxNF8rLj3pa,0.918,5,0.191,-13.418,1,Lonely Nightingale,27,1964-01-01,0.028,112.29,0.514,1964
0.169,['Chuck Berry'],0.508,174067,0.913,0,4mES1b0btx9sJcIgmYQuNd,0.967,5,0.298,-6.541,1,Liverpool Drive,25,1964-11-01,0.0316,109.191,0.932,1964
0.39,['Brenda Lee'],0.762,114107,0.45,0,5TwBbUyRLMiat8RUkcd6D0,0,10,0.223,-9.871,1,My Whole World Is Falling Down,28,1964-05-12,0.0369,128.627,0.848,1964
0.945,['Los Indios Tabajaras'],0.716,137187,0.049,0,5jEw52Cowiz6BYZ03DPScZ,0.679,1,0.16,-23.36,0,Serenata de Luna - Moonlight Serenade,26,1964-08-26,0.0639,78.432,0.267,1964
0.759,"['Wilfrid Hyde-White', 'Rex Harrison']",0.518,276040,0.372,0,5ya2gsaIhTkAuWYEMB0nw5,0,0,0.0731,-13.671,1,You Did It - Voice,20,1964,0.377,72.327,0.742,1964
0.903,"['Vince Guaraldi', 'Bola Sete']",0.683,254000,0.387,0,6VPcxRklJevkImME8bLJB6,0.552,1,0.119,-14.177,1,Mambeando,17,1964,0.0361,88.277,0.617,1964
0.906,['Lorne Greene'],0.5,360013,0.632,0,6jUaSlsxG1khUr9l5FWd5K,0,4,0.103,-10.346,0,Saga of the Ponderosa,17,1964-11-04,0.28,140.855,0.617,1964
0.657,['Solomon Burke'],0.701,166200,0.474,0,7H8u0bFQEM7CW89Nxmez5w,0,10,0.159,-8.941,1,You Can't Love 'Em All,25,1964,0.0732,135.436,0.936,1964
0.454,['The Beach Boys'],0.532,151840,0.77,0,2ru7oVvikwBakpiHoQME4V,0,5,0.353,-5.268,1,Amusement Parks U.S.A. - Remastered,21,1965-07-05,0.0313,140.576,0.931,1965
0.111,['Johnny Cash'],0.786,182840,0.336,0,3Kkfv1AY3LNHwYZEoJk0dN,0.0817,0,0.351,-12.116,1,"Mama, You Been on My Mind",22,1965-02-15,0.0535,95.992,0.616,1965
0.829,['The Impressions'],0.761,151293,0.538,0,3UVwuwDtDu7ebH119q7y4a,0,4,0.235,-9.269,1,You Must Believe Me,20,1965-02-07,0.0455,114.007,0.96,1965
0.245,['Donovan'],0.759,189000,0.538,0,4M6xBnTXnsyv5p3rMv6nSs,0.0046,0,0.109,-9.764,1,Hey Gyp (Dig the Slowness),23,1965-10-22,0.0907,99.116,0.784,1965
0.254,['The Paul Butterfield Blues Band'],0.431,214360,0.551,0,4TVjXQv8PHr0GEnWfILpaS,0.000115,5,0.24,-8.858,1,Our Love Is Drifting,22,1965,0.0418,110.846,0.549,1965
0.114,['The Beach Boys'],0.514,168947,0.442,0,4XOMLnCpUmajrwd07JjIqf,1.06E-05,5,0.234,-13.689,1,Please Let Me Wonder (Stereo),20,1965-03-08,0.028,113.887,0.57,1965
0.0314,['The Who'],0.646,177093,0.634,0,5YDm2bFT3ozwARmQlGqUKA,0.0273,8,0.0656,-7.922,1,The Girls I Could've Had - Demo / 2016 Mix,19,1965-12-03,0.0317,106.312,0.876,1965
0.924,['Dean Martin'],0.183,139387,0.232,0,66Gt2H63ctSt3968rvbGJe,0.0137,7,0.075,-14.535,1,Welcome to My World,23,1965,0.0299,142.83,0.144,1965
0.801,['Julie London'],0.572,136573,0.222,0,6A5K5HMuZc4BRWZlnnk4ib,9.3E-06,6,0.0815,-14.827,1,You'd Be So Nice To Come Home To,26,1965-01-01,0.0552,143.251,0.31,1965
0.755,['Lee Morgan'],0.59,534000,0.639,0,6Ay3xLmG2zLku1ZM0RytBc,0.00261,5,0.129,-12.135,0,Our Man Higgins,22,1965,0.064,117.194,0.68,1965
0.00405,['The Animals'],0.32,227053,0.787,0,6tVm3tlwNtbndmZQNbjtve,0.105,7,0.113,-7.723,0,Inside - Looking Out,18,1965-02-01,0.0819,124.452,0.385,1965
0.00268,['The Easybeats'],0.449,126573,0.726,0,7AFQTSNKqlj6dAuygbAKda,1.16E-06,11,0.0785,-10.106,1,Shes So Fine,36,1965-01-01,0.103,166.352,0.952,1965
0.433,['John Coltrane'],0.256,370853,0.582,0,7tyNY0pCKMD2JGIkQsUkHU,6.36E-05,5,0.255,-8.403,0,"A Love Supreme Pt. I - Acknowledgement - Live In Juan-les-Pins, France/1965",18,1965-02,0.0522,78.185,0.516,1965
0.724,['Jackson C. Frank'],0.534,227253,0.352,0,7zL7CQcVuivCR7R3iIhOfD,0,0,0.214,-10.066,1,Relations - 2001 Remaster,25,1965,0.0268,92.123,0.518,1965
0.282,['The Rolling Stones'],0.642,185000,0.522,0,0vDUKfocDnb18mK1z70tkE,0.0988,7,0.113,-12.488,1,What A Shame - Mono Version,23,1965-02-13,0.0284,127.213,0.902,1965
0.0691,['Otis Redding'],0.744,138827,0.648,0,1NGGxERGytoBIGn7dtSzeu,0.00183,2,0.0343,-6.033,1,Respect,25,1965-09-15,0.0406,119.331,0.93,1965
0.515,['The Kinks'],0.655,143693,0.902,0,1vR0FJWxmazYPfU4lvkyAb,0.00382,7,0.323,-3.741,1,Don't Ever Change,23,1965-03-05,0.0319,120.52,0.941,1965
0.836,['The Soul Stirrers'],0.611,146560,0.372,0,29q0du6beyQaSoJHHJHsDL,0,10,0.128,-8.645,1,Jesus Be A Fence Around Me,20,1965-01-01,0.0321,97.858,0.748,1965
0.958,['Bill Cosby'],0.517,494507,0.535,0,2MS7BMJnRZK6N1fc94KeGc,0,7,0.817,-14.993,0,Kindergarten,18,1965,0.909,128.231,0.603,1965
0.286,['The Who'],0.334,163332,0.783,0,2iF7nYS39eqxO0O2vmZK4x,0.0018,7,0.0934,-9.887,1,Much Too Much - Stereo Version,28,1965-12-03,0.0362,132.596,0.768,1965
0.617,['Wilson Pickett'],0.788,160000,0.395,0,38BYIUBGjpP0OJGcOxdwKZ,0.000164,4,0.166,-10.949,1,In the Midnight Hour - 45 Version,26,1965,0.0386,111.572,0.773,1965
0.665,['Donovan'],0.357,178160,0.403,0,3FFNPWTLmXbl1rXmrn3USu,6.08E-06,8,0.352,-12.55,1,Little Tin Soldier,25,1965-10-22,0.0275,103.884,0.344,1965
0.0757,"['Them', 'Van Morrison']",0.723,141227,0.728,0,4CWqkRA2ecCH8Yu6iePfNv,1.05E-06,7,0.058,-6.556,0,Just a Little Bit (feat. Van Morrison),24,1965-06-11,0.0993,127.247,0.728,1965
0.802,['Vince Guaraldi Trio'],0.337,183107,0.365,0,4U0QXmVkv4fxw97FGw4qMr,0.946,8,0.117,-16.36,1,Linus And Lucy,18,1965,0.0339,81.042,0.728,1965
0.803,['Umm Kulthum'],0.436,2301559,0.242,0,4ZEhoJufJEZm4XQ9yEjyVe,0,11,0.128,-8.984,1,Amal Hayate,30,1965-12-02,0.0341,118.073,0.424,1965
0.13,['The Beach Boys'],0.586,138507,0.821,0,4wkxOAvb725v0bbzSkYjQd,6.32E-05,1,0.0652,-8.361,1,Then I Kissed Her (Mono),23,1965-07-05,0.0364,126.709,0.245,1965
0.823,['Ennio Morricone'],0.482,75547,0.0981,0,5nvKZax7WXaq4H4mVK9b7p,0.962,2,0.16,-13.62,0,For a Few Dollars More: Watch Chimes - Carillion's Theme (2nd Version),26,1965,0.0396,71.296,0.0594,1965
0.849,['Patty Duke'],0.554,158760,0.375,0,5takJXnMRsp38BWcPr5a2z,3.27E-06,7,0.386,-6.979,1,Don't Just Stand There,19,1965-01-01,0.0266,83.293,0.513,1965
0.1,['Bob Dylan'],0.31,459453,0.764,0,744amObA9wMgkpF36fmW7P,3.75E-05,9,0.164,-8.886,1,"Visions of Johanna - Take 5, Rehearsal",24,1965-01-01,0.0457,182.615,0.644,1965
0.404,['John Coltrane'],0.391,462627,0.468,0,7A87Ae7iYbyUEe1WR98CUX,1.38E-06,5,0.34,-15.468,0,"A Love Supreme, Pt. I – Acknowledgement",18,1965-02,0.0586,122.18,0.48,1965
0.201,"[""Booker T. & the M.G.'s""]",0.853,154933,0.641,0,7LopPRUCQkE4wKbsiA5Lau,0.858,2,0.103,-11.804,1,Tic-Tac-Toe,22,1965,0.0538,123.323,0.961,1965
0.163,['The Kinks'],0.706,156947,0.586,0,0AV3iA22dP9sKvGLePqyi3,0,0,0.347,-4.483,1,Naggin' Woman,23,1965-03-05,0.0426,105.772,0.536,1965
0.55,['Barry McGuire'],0.587,149240,0.354,0,0BNLK2eHJRfyTnsKJj0dTy,0.0146,4,0.0742,-18.086,1,You Were On My Mind,30,1965-01-01,0.0352,134.364,0.767,1965
0.847,['Sons of the Pioneers'],0.25,172333,0.339,0,0Kl1S0aTNox0lVio5vACXR,0.000258,2,0.0815,-10.319,1,O Bury Me Not on the Lone Prairie,19,1965,0.0316,90.674,0.235,1965
0.936,['Eric Burdon & the Animals'],0.519,184600,0.838,0,0OgRJWTeYF7MGejUMoEgTm,0.251,5,0.16,-5.361,1,A Girl Named Sandoz,17,1965-02-01,0.0372,95.941,0.422,1965
0.666,['Al Martino'],0.37,180533,0.328,0,0wirja9YVSzdXKUP6cZZk9,0.0649,0,0.125,-12.869,1,"My Darling, I Love You",24,1965-09-04,0.0279,87.582,0.246,1965
0.993,"['Frédéric Chopin', 'Arthur Rubinstein']",0.224,260000,0.0159,0,1RQzYNm3ZneCj83YZrloPo,0.906,5,0.0712,-26.07,1,"Nocturnes, Op. 15: Nocturne in F Major, No. 1",25,1965,0.042,68.283,0.124,1965
0.519,['The Rolling Stones'],0.338,175200,0.724,0,2BJtW9zpFrMXFsnKMhIvfo,0.0017,2,0.0537,-12.593,1,Down The Road Apiece,24,1965-02-13,0.04,177.835,0.923,1965
0.644,['Sarah Vaughan'],0.68,169200,0.544,0,2d8aSN8Ts5L2SccmdWtb2F,0,4,0.268,-11.779,0,Fever,27,1965-02-01,0.0408,120.505,0.833,1965
0.0706,['Del Shannon'],0.559,126893,0.74,0,341wVnPEICj8Ot4lHMdybU,0.00306,9,0.132,-8.418,1,Needles and Pins,25,1965-01-01,0.0318,129.261,0.902,1965
0.901,['Charlie Byrd'],0.425,237200,0.0821,0,3JEpoXDZUtgPSvPIlMWPYY,0.94,5,0.103,-21.959,1,Dindi,24,1965,0.0299,79.494,0.19,1965
0.428,['The Byrds'],0.449,138800,0.605,0,3W2r1lvWBpcQdMuvFQkIiL,0,7,0.17,-10.32,1,Wait and See,21,1965-12-06,0.0347,137.51,0.816,1965
0.0432,['The Who'],0.431,150055,0.802,0,48DsNbafkIC8waIL7dT2iy,0.154,5,0.239,-8.748,1,It's Not True - Stereo Version,28,1965-12-03,0.0291,103.356,0.614,1965
0.0191,['The Who'],0.596,123773,0.809,0,4m7lLH08yLvhDZ3IXQJ3Ai,0,9,0.146,-4.92,1,I Can't Explain - Shel Talmy - Stereo Version,27,1965-12-03,0.0553,139.626,0.9,1965
0.0315,['The Rolling Stones'],0.421,94373,0.83,0,4nIw0s1WjQOIEjZ95HtTVG,0.0226,4,0.0482,-7.818,1,She Said Yeah - Remastered 2002,18,1965-07-30,0.0632,111.122,0.835,1965
0.379,['The Who'],0.347,236400,0.964,0,59m1tc2ZSJAigpMvtrL7vM,0.757,2,0.273,-8.688,1,The Ox - Stereo Version,28,1965-12-03,0.0725,150.558,0.338,1965
0.118,['The Rolling Stones'],0.533,125307,0.511,0,5EpfCy2frXnGtAWB2hrzBa,1.82E-05,1,0.284,-10.648,1,Grown Up Wrong,24,1965-01-15,0.0367,159.593,0.39,1965
0.833,['Dottie West'],0.395,152120,0.335,0,5IuPoLi7voJcIEFNu2pkEE,0.00078,4,0.259,-12.083,1,Touch Me,25,1965,0.0292,80.52,0.421,1965
0.886,['Paul Desmond'],0.471,378027,0.0784,0,5pntGfSb4rxUIgdEL4ojIE,8.33E-05,3,0.0921,-20.699,0,Angel Eyes,23,1965-01-01,0.0356,89.193,0.222,1965
0.768,['Eddie Harris'],0.58,332027,0.284,0,5zAomw0VK1PGlAVghjiTFH,0,4,0.206,-13.371,0,The Shadow of Your Smile,24,1965,0.0355,120.935,0.435,1965
0.762,['Chad & Jeremy'],0.496,137693,0.421,0,64XGEsoQZEUB3wuOipZjb1,0.000303,0,0.176,-13.538,1,If I Loved You,21,1965,0.0272,112.303,0.427,1965
0.0849,['The Kinks'],0.61,140293,0.896,0,6MAkr6Q8VWu6VDLNmLyu7E,0,0,0.297,-3.353,1,Dancing In the Street,24,1965-03-05,0.0359,129.398,0.818,1965
0.479,['Smokey Robinson & The Miracles'],0.428,136120,0.54,0,6dcZiujlB3HkKk1c4AoRE2,0,2,0.385,-11.806,1,Since You Won My Heart,21,1965-11-01,0.0345,123.475,0.849,1965
0.341,['The Beach Boys'],0.487,175729,0.479,0,7s74j4yuvh4zvseZlY5Ob4,0,7,0.8,-9.305,1,You've Got To Hide Your Love Away - Remastered,21,1965-11-08,0.0334,92.054,0.831,1965
0.855,['The Righteous Brothers'],0.757,140347,0.63,0,1L8PiIgjkGYlRVvNqOkZFi,0,5,0.191,-10.98,1,Hot Tamales,21,1965-02-17,0.0524,117.432,0.867,1965
0.499,['Frank Chacksfield & His Orchestra'],0.373,196800,0.293,0,1WKPLJKZl0qQxOPVdlffHM,0.791,5,0.0503,-11.822,1,"Theme From ""Picnic"" Introducing ""Moonglow""",23,1965-11-01,0.0281,83.865,0.408,1965
0.879,['環球管弦樂隊'],0.599,71186,0.514,0,1aJZstrXkGxwQtp3FYNi2S,0.685,5,0.0914,-0.517,1,祝福,26,1965-04-11,0.05,120.372,0.683,1965
0.498,['The Righteous Brothers'],0.223,139200,0.191,0,1tIQ3ZYoIYXRBzrkVe6xR3,4.27E-05,0,0.114,-17.114,1,You'll Never Walk Alone,25,1965-04-04,0.0288,75.163,0.19,1965
0.896,['環球管弦樂隊'],0.823,84360,0.666,0,226kL8TwpuwpVt3zptgdL6,0.0152,5,0.0823,-2.504,1,鐘之聲,26,1965-04-11,0.0523,104.047,0.593,1965
0.953,['Paul Simon'],0.471,137093,0.0657,0,2yMLWznUcoA0P4lMIi1mmo,0.0964,0,0.124,-19.594,0,The Side of a Hill,24,1965-08-01,0.0344,112.322,0.318,1965
0.878,['環球管弦樂隊'],0.527,230666,0.504,0,3IUMIKe257ll4DucMOVR5p,0.0325,10,0.333,-8.802,1,聖誕鈴聲+平安夜,26,1965-04-11,0.0351,100.129,0.152,1965
0.0526,['Miguel Angel'],0.687,165227,0.663,0,3WLf5aW48LL1FFS4UrdthD,2.11E-05,11,0.212,-7.044,1,El Esqueleto,27,1965,0.0404,151.333,0.94,1965
0.587,['The Staple Singers'],0.523,194227,0.44,0,3X88oiZyhS3kKSRe1RrWrf,0,6,0.0901,-12.286,1,My Jesus Is All,20,1965,0.0352,108.184,0.581,1965
0.949,['環球管弦樂隊'],0.426,71706,0.43,0,46jtVmaWfV2PCJBuW0wXcI,0.0427,0,0.268,-2.515,1,恭賀聖誕,26,1965-04-11,0.0325,133.786,0.306,1965
0.863,['Lorne Greene'],0.588,165200,0.529,0,4sYEQnMfXfIWF9jSjvm8ba,3.81E-06,2,0.205,-9.428,0,Devil Cat,19,1965,0.17,131.135,0.542,1965
0.924,"['Miles Davis', 'Herbie Hancock']",0.497,439200,0.174,0,4uKU7v10V2AxdQzqVCrJzQ,0.0977,5,0.11,-13.731,0,Little One,23,1965-11,0.0449,125.703,0.172,1965
0.282,['Sonny & Cher'],0.29,235400,0.533,0,5F0vhf0bfnmtMW2aWsx0zz,1.85E-06,0,0.141,-9.087,1,Unchained Melody,23,1965,0.0276,98.848,0.224,1965
0.881,['環球管弦樂隊'],0.689,105680,0.619,0,5I5DpmhAQ4a9gM6zpQU51F,0.223,5,0.0886,-0.322,1,快樂聖誕,26,1965-04-11,0.0608,170.576,0.78,1965
